# Energy = 870.645 eV
# Shifts applied 
# ../Processed/scan_505_1.txt	 0.0 
# ../Processed/scan_505_2.txt	 -0.5 
# ../Processed/scan_505_3.txt	 -0.5 
# ../Processed/scan_505_4.txt	 -0.7 

-47.921141         0.7
-47.841585       769.3
-47.762054      1103.1
-47.682548       937.3
-47.603066      1743.6
-47.523609      2715.3
-47.444176      2490.4
-47.364768      2619.2
-47.285384      3269.9
-47.206025      3869.4
-47.126690      3671.8
-47.047380      2358.0
-46.968095      3232.0
-46.888834      3836.1
-46.809597      3686.5
-46.730385      3134.3
-46.651198      3349.1
-46.572035      2632.6
-46.492897      3136.9
-46.413783      2904.6
-46.334694      2703.6
-46.255629      2375.4
-46.176589      3020.0
-46.097574      2691.5
-46.018583      3733.6
-45.939616      4146.1
-45.860674      3509.8
-45.781757      2042.9
-45.702864      2477.1
-45.623996      2991.5
-45.545152      3196.2
-45.466333      3387.0
-45.387538      3845.1
-45.308768      3081.4
-45.230022      2693.5
-45.151301      2816.0
-45.072605      2867.3
-44.993933      3425.1
-44.915285      2402.5
-44.836663      2282.4
-44.758064      2488.9
-44.679490      2025.7
-44.600941      2361.1
-44.522416      2931.8
-44.443916      3109.3
-44.365441      2951.7
-44.286989      3028.8
-44.208563      2454.3
-44.130161      2671.7
-44.051783      2306.6
-43.973430      2384.2
-43.895102      2567.5
-43.816798      3002.1
-43.738519      2101.9
-43.660264      1992.0
-43.582034      2310.4
-43.503828      1972.9
-43.425647      2824.0
-43.347490      3035.5
-43.269358      2835.4
-43.191251      2523.3
-43.113168      2753.4
-43.035109      4100.8
-42.957075      4813.5
-42.879066      3585.8
-42.801081      3506.2
-42.723121      3750.6
-42.645185      3286.2
-42.567274      3278.0
-42.489387      2307.2
-42.411525      2574.0
-42.333688      3983.3
-42.255875      4201.3
-42.178086      4286.6
-42.100322      4484.8
-42.022583      3754.2
-41.944868      3376.3
-41.867178      3956.2
-41.789512      3621.9
-41.711871      3052.6
-41.634254      2297.3
-41.556662      2511.2
-41.479094      2621.1
-41.401551      2190.6
-41.324032      3744.4
-41.246538      4537.1
-41.169069      3355.3
-41.091624      3609.0
-41.014204      3458.4
-40.936808      3644.0
-40.859437      3051.8
-40.782090      2241.1
-40.704768      2281.2
-40.627470      2732.3
-40.550197      2854.3
-40.472948      3100.6
-40.395724      2499.1
-40.318525      2680.4
-40.241350      3097.0
-40.164199      3325.3
-40.087073      3659.1
-40.009972      3108.7
-39.932895      3525.3
-39.855843      3162.2
-39.778815      2977.5
-39.701812      2773.6
-39.624834      2415.4
-39.547879      2847.8
-39.470950      3007.4
-39.394045      2110.3
-39.317164      2522.0
-39.240309      2826.4
-39.163477      3112.6
-39.086670      3698.0
-39.009888      3722.1
-38.933130      3153.4
-38.856397      3589.7
-38.779688      3529.2
-38.703004      3711.5
-38.626345      3518.8
-38.549710      2615.3
-38.473099      2909.4
-38.396513      3426.0
-38.319952      4053.7
-38.243415      3690.2
-38.166902      2648.7
-38.090415      2078.5
-38.013951      2006.0
-37.937513      2096.5
-37.861098      2563.3
-37.784709      3459.0
-37.708344      3728.8
-37.632003      2552.0
-37.555687      2754.5
-37.479396      3431.8
-37.403129      3793.2
-37.326886      3860.2
-37.250669      2658.9
-37.174475      3164.1
-37.098306      4136.2
-37.022162      3525.4
-36.946043      3106.4
-36.869947      3297.5
-36.793877      2723.8
-36.717831      2707.0
-36.641809      2967.1
-36.565812      2779.3
-36.489840      2116.5
-36.413892      2889.8
-36.337969      2554.2
-36.262070      2436.7
-36.186196      2382.6
-36.110346      2633.0
-36.034521      3002.5
-35.958720      3317.9
-35.882944      2290.1
-35.807192      2256.8
-35.731465      3322.7
-35.655763      2976.5
-35.580085      2643.3
-35.504431      3108.8
-35.428803      2586.0
-35.353198      3355.6
-35.277618      3696.1
-35.202063      3375.5
-35.126533      2870.4
-35.051026      3150.6
-34.975545      3417.0
-34.900088      3977.6
-34.824655      2700.9
-34.749247      2974.7
-34.673864      2406.4
-34.598505      2307.5
-34.523171      1737.6
-34.447861      2456.3
-34.372575      3192.4
-34.297315      3620.9
-34.222078      3215.6
-34.146867      2844.5
-34.071680      3017.5
-33.996517      2864.3
-33.921379      3193.0
-33.846266      3059.4
-33.771177      2474.9
-33.696112      2735.6
-33.621072      2876.7
-33.546057      3031.7
-33.471066      1924.8
-33.396100      2566.5
-33.321158      3871.9
-33.246241      3510.4
-33.171349      2977.9
-33.096480      2899.6
