# La4Ni3O8 Ni L3 edge RIXS
# T = 25 K
# RIXS resolution ~ 0.4 eV
# Horizontal scattering geometry, theta = 15 degrees, 2theta = 95 degrees
# SEXTANTS beamline, SOLEIL synchrotron
# Energy loss 	 Intensity
-1.00000e+01 6.32687e+01
-9.93802e+00 1.66358e+02
-9.87603e+00 -1.11754e+02
-9.81405e+00 -3.85461e+02
-9.75207e+00 -1.24909e+02
-9.69008e+00 -2.78700e+02
-9.62810e+00 -4.53717e+02
-9.56612e+00 -8.31692e+02
-9.50413e+00 -2.73020e+02
-9.44215e+00 1.16083e+02
-9.38017e+00 -5.72043e+02
-9.31818e+00 -2.23564e+02
-9.25620e+00 -4.76840e+02
-9.19421e+00 1.20411e+02
-9.13223e+00 3.34252e+02
-9.07025e+00 -9.93638e+00
-9.00826e+00 -1.16094e+02
-8.94628e+00 -2.60694e+02
-8.88430e+00 -3.72364e+02
-8.82231e+00 -5.95950e+02
-8.76033e+00 -2.76632e+02
-8.69835e+00 -3.90444e+02
-8.63636e+00 -4.97934e+02
-8.57438e+00 -4.32272e+02
-8.51240e+00 -3.51123e+02
-8.45041e+00 1.97063e+02
-8.38843e+00 1.45419e+02
-8.32645e+00 -2.62446e+02
-8.26446e+00 -5.95738e+01
-8.20248e+00 1.17694e+02
-8.14050e+00 2.66999e+02
-8.07851e+00 1.61293e+02
-8.01653e+00 -1.08773e+02
-7.95455e+00 -5.38094e+02
-7.89256e+00 -6.86407e+02
-7.83058e+00 -2.11273e+02
-7.76860e+00 4.08850e+02
-7.70661e+00 3.42406e+02
-7.64463e+00 1.53936e+02
-7.58264e+00 -4.67613e+02
-7.52066e+00 1.80078e+02
-7.45868e+00 4.41755e+02
-7.39669e+00 3.11586e+01
-7.33471e+00 -1.39641e+02
-7.27273e+00 1.34155e+01
-7.21074e+00 2.15350e+02
-7.14876e+00 -1.90274e+02
-7.08678e+00 -2.62977e+02
-7.02479e+00 -4.12521e+02
-6.96281e+00 4.85665e+01
-6.90083e+00 3.52896e+02
-6.83884e+00 -7.32785e+01
-6.77686e+00 2.55950e+01
-6.71488e+00 -1.93033e+02
-6.65289e+00 1.06834e+02
-6.59091e+00 8.29801e+02
-6.52893e+00 5.74761e+02
-6.46694e+00 1.58279e+02
-6.40496e+00 1.03785e-01
-6.34298e+00 1.59852e+02
-6.28099e+00 9.84701e+01
-6.21901e+00 1.55417e+01
-6.15702e+00 1.03745e+02
-6.09504e+00 3.78923e+02
-6.03306e+00 3.06713e+02
-5.97107e+00 -6.74406e+01
-5.90909e+00 4.06066e+02
-5.84711e+00 4.49933e+02
-5.78512e+00 -3.32593e+02
-5.72314e+00 1.35624e+01
-5.66116e+00 3.24723e+02
-5.59917e+00 1.86313e+02
-5.53719e+00 -6.37436e+01
-5.47521e+00 -6.23222e+01
-5.41322e+00 2.36467e+02
-5.35124e+00 4.02581e+01
-5.28926e+00 5.25065e+02
-5.22727e+00 5.27666e+02
-5.16529e+00 3.69269e+02
-5.10331e+00 4.62230e+02
-5.04132e+00 9.89724e+02
-4.97934e+00 2.81103e+02
-4.91736e+00 1.61328e+02
-4.85537e+00 -1.56496e+01
-4.79339e+00 -6.16581e+02
-4.73140e+00 -1.66276e+02
-4.66942e+00 3.62089e+02
-4.60744e+00 6.50366e+02
-4.54545e+00 3.53612e+02
-4.48347e+00 7.22921e+02
-4.42149e+00 9.54544e+02
-4.35950e+00 4.72517e+02
-4.29752e+00 6.59346e+02
-4.23554e+00 2.11788e+02
-4.17355e+00 -9.99269e+01
-4.11157e+00 6.18337e+02
-4.04959e+00 1.66390e+03
-3.98760e+00 1.32755e+03
-3.92562e+00 1.15067e+03
-3.86364e+00 9.52639e+02
-3.80165e+00 6.79679e+02
-3.73967e+00 8.65247e+02
-3.67769e+00 6.67961e+02
-3.61570e+00 3.70946e+02
-3.55372e+00 5.88530e+02
-3.49174e+00 1.10072e+03
-3.42975e+00 6.74809e+02
-3.36777e+00 5.98495e+02
-3.30579e+00 1.06075e+03
-3.24380e+00 6.77629e+02
-3.18182e+00 2.53498e+02
-3.11983e+00 6.80831e+02
-3.05785e+00 4.80402e+02
-2.99587e+00 7.58941e+02
-2.93388e+00 1.18680e+03
-2.87190e+00 1.39852e+03
-2.80992e+00 8.18443e+02
-2.74793e+00 8.15421e+02
-2.68595e+00 1.09579e+03
-2.62397e+00 7.44664e+02
-2.56198e+00 1.26045e+03
-2.50000e+00 1.24234e+03
-2.43802e+00 1.49224e+03
-2.37603e+00 1.63673e+03
-2.31405e+00 1.75870e+03
-2.25207e+00 1.52871e+03
-2.19008e+00 1.38478e+03
-2.12810e+00 1.26604e+03
-2.06612e+00 1.68034e+03
-2.00413e+00 2.35580e+03
-1.94215e+00 1.86004e+03
-1.88017e+00 1.29293e+03
-1.81818e+00 1.33864e+03
-1.75620e+00 1.53023e+03
-1.69421e+00 1.45126e+03
-1.63223e+00 2.12892e+03
-1.57025e+00 2.11225e+03
-1.50826e+00 2.28452e+03
-1.44628e+00 3.23118e+03
-1.38430e+00 3.00493e+03
-1.32231e+00 3.32566e+03
-1.26033e+00 3.45917e+03
-1.19835e+00 4.96654e+03
-1.13636e+00 5.12778e+03
-1.07438e+00 4.38174e+03
-1.01240e+00 4.99743e+03
-9.50413e-01 5.59969e+03
-8.88430e-01 6.65656e+03
-8.26446e-01 6.72384e+03
-7.64463e-01 7.77331e+03
-7.02479e-01 9.92706e+03
-6.40496e-01 1.26727e+04
-5.78512e-01 1.63165e+04
-5.16529e-01 2.18399e+04
-4.54545e-01 3.19619e+04
-3.92562e-01 4.82654e+04
-3.30579e-01 7.81907e+04
-2.68595e-01 1.24305e+05
-2.06612e-01 1.94502e+05
-1.44628e-01 2.91334e+05
-8.26446e-02 3.94711e+05
-2.06612e-02 4.69717e+05
4.13223e-02 4.48989e+05
1.03306e-01 3.40421e+05
1.65289e-01 2.42893e+05
2.27273e-01 1.84788e+05
2.89256e-01 1.62966e+05
3.51240e-01 1.76718e+05
4.13223e-01 2.17308e+05
4.75207e-01 2.69026e+05
5.37190e-01 3.20617e+05
5.99174e-01 3.74487e+05
6.61157e-01 4.14786e+05
7.23140e-01 4.45204e+05
7.85124e-01 4.41895e+05
8.47107e-01 4.06960e+05
9.09091e-01 3.71745e+05
9.71074e-01 3.33820e+05
1.03306e+00 2.85970e+05
1.09504e+00 2.37055e+05
1.15702e+00 1.99453e+05
1.21901e+00 1.59878e+05
1.28099e+00 1.32857e+05
1.34298e+00 1.11728e+05
1.40496e+00 9.26789e+04
1.46694e+00 8.06757e+04
1.52893e+00 7.33853e+04
1.59091e+00 6.52986e+04
1.65289e+00 6.16426e+04
1.71488e+00 5.93516e+04
1.77686e+00 5.42703e+04
1.83884e+00 5.45417e+04
1.90083e+00 5.46485e+04
1.96281e+00 5.45580e+04
2.02479e+00 5.06647e+04
2.08678e+00 5.12468e+04
2.14876e+00 5.56311e+04
2.21074e+00 5.53985e+04
2.27273e+00 5.36300e+04
2.33471e+00 5.25605e+04
2.39669e+00 5.19727e+04
2.45868e+00 5.64780e+04
2.52066e+00 5.63835e+04
2.58264e+00 5.76926e+04
2.64463e+00 5.62744e+04
2.70661e+00 5.95395e+04
2.76860e+00 5.85587e+04
2.83058e+00 5.85753e+04
2.89256e+00 5.64346e+04
2.95455e+00 5.68273e+04
3.01653e+00 5.46042e+04
3.07851e+00 5.06632e+04
3.14050e+00 4.75246e+04
3.20248e+00 4.64142e+04
3.26446e+00 4.41841e+04
3.32645e+00 4.33522e+04
3.38843e+00 4.28884e+04
3.45041e+00 4.40168e+04
3.51240e+00 4.61703e+04
3.57438e+00 4.63607e+04
3.63636e+00 4.62337e+04
3.69835e+00 4.44105e+04
3.76033e+00 4.31867e+04
3.82231e+00 4.22003e+04
3.88430e+00 4.29263e+04
3.94628e+00 4.62696e+04
4.00826e+00 4.54839e+04
4.07025e+00 4.43994e+04
4.13223e+00 4.49812e+04
4.19421e+00 4.64653e+04
4.25620e+00 4.64948e+04
4.31818e+00 4.43322e+04
4.38017e+00 4.11001e+04
4.44215e+00 3.97795e+04
