# La4Ni3O8 Ni L2 edge RIXS
# T = 300 K
# RIXS resolution ~ 0.4 eV
# Horizontal scattering geometry, theta = 15 degrees, 2theta = 95 degrees
# SEXTANTS beamline, SOLEIL synchrotron
# Energy loss 	 Intensity
-4.83900e+01 -2.40300e+02
-4.83104e+01 1.09500e+02
-4.82309e+01 5.29000e+01
-4.81514e+01 3.34000e+01
-4.80719e+01 8.36000e+01
-4.79925e+01 1.56000e+02
-4.79130e+01 3.15500e+02
-4.78336e+01 6.88600e+02
-4.77542e+01 -5.85000e+01
-4.76749e+01 9.53000e+01
-4.75955e+01 -8.68000e+02
-4.75162e+01 -6.76800e+02
-4.74369e+01 -8.75000e+02
-4.73577e+01 -1.56200e+02
-4.72785e+01 -2.51300e+02
-4.71992e+01 2.85500e+02
-4.71201e+01 2.45000e+01
-4.70409e+01 -8.42200e+02
-4.69618e+01 -8.28500e+02
-4.68826e+01 -8.30800e+02
-4.68035e+01 -1.01640e+03
-4.67245e+01 -7.59400e+02
-4.66454e+01 -8.30600e+02
-4.65664e+01 -7.03100e+02
-4.64874e+01 3.92700e+02
-4.64085e+01 4.78200e+02
-4.63295e+01 -6.45200e+02
-4.62506e+01 -5.96900e+02
-4.61717e+01 -6.58000e+01
-4.60928e+01 1.79500e+02
-4.60140e+01 3.96100e+02
-4.59352e+01 5.69100e+02
-4.58564e+01 -1.32000e+02
-4.57776e+01 -9.16000e+02
-4.56989e+01 -5.05100e+02
-4.56202e+01 -5.52100e+02
-4.55415e+01 -6.39000e+02
-4.54628e+01 -1.11030e+03
-4.53841e+01 -2.19480e+03
-4.53055e+01 -1.70430e+03
-4.52269e+01 -1.33510e+03
-4.51483e+01 -1.53980e+03
-4.50698e+01 -1.17830e+03
-4.49913e+01 -5.46700e+02
-4.49128e+01 -1.04920e+03
-4.48343e+01 -5.38700e+02
-4.47558e+01 -3.06300e+02
-4.46774e+01 -8.43000e+02
-4.45990e+01 -1.11850e+03
-4.45206e+01 -6.75100e+02
-4.44423e+01 -1.23060e+03
-4.43640e+01 -7.88000e+02
-4.42857e+01 -1.44360e+03
-4.42074e+01 -1.29050e+03
-4.41291e+01 -9.93200e+02
-4.40509e+01 -8.86500e+02
-4.39727e+01 -1.18560e+03
-4.38945e+01 -6.79100e+02
-4.38163e+01 -7.14400e+02
-4.37382e+01 -6.51000e+01
-4.36601e+01 -5.58900e+02
-4.35820e+01 -3.63400e+02
-4.35040e+01 -2.49800e+02
-4.34259e+01 -8.20000e+01
-4.33479e+01 -1.18100e+03
-4.32699e+01 -9.67200e+02
-4.31920e+01 -1.40900e+03
-4.31140e+01 -1.09700e+02
-4.30361e+01 -5.81000e+02
-4.29582e+01 -2.43300e+02
-4.28804e+01 -9.74500e+02
-4.28025e+01 -1.09800e+02
-4.27247e+01 -1.22600e+02
-4.26469e+01 -4.03600e+02
-4.25692e+01 -2.16700e+02
