# Energy = 870.645 eV
# Shifts applied 
# ../Processed/scan_506_1.txt	 0.0 
# ../Processed/scan_506_2.txt	 -0.1 
# ../Processed/scan_506_3.txt	 -0.3 
# ../Processed/scan_506_4.txt	 -0.2 

-48.034631      -136.3
-47.955075       293.9
-47.875544       818.8
-47.796038       667.9
-47.716556      1283.2
-47.637099       999.2
-47.557666      1503.3
-47.478258      1117.5
-47.398874      2031.9
-47.319515      1757.1
-47.240180      2528.6
-47.160870      1389.8
-47.081585      1523.0
-47.002324      1474.1
-46.923087      1247.0
-46.843876      1445.7
-46.764688      2475.4
-46.685525      1159.5
-46.606387      1179.0
-46.527273      2398.0
-46.448184      2535.4
-46.369120      1780.3
-46.290080      2450.1
-46.211064      1754.7
-46.132073      2088.8
-46.053106      1916.5
-45.974165      1733.5
-45.895247       614.3
-45.816354       978.2
-45.737486      2527.0
-45.658642      2701.3
-45.579823      3074.7
-45.501028      2663.8
-45.422258      2214.1
-45.343513       642.1
-45.264792      1316.8
-45.186095      1717.6
-45.107423      1798.2
-45.028776      1247.6
-44.950153      1505.0
-44.871554      1922.1
-44.792981      1057.8
-44.714431      1286.9
-44.635907      2084.7
-44.557406      1994.9
-44.478931      2355.4
-44.400480      2910.9
-44.322053      2245.6
-44.243651      1327.3
-44.165273      1277.6
-44.086921      2061.5
-44.008592      1416.7
-43.930288      1586.3
-43.852009       901.1
-43.773754        -0.6
-43.695524       521.3
-43.617318        80.6
-43.539137       636.5
-43.460980      1992.5
-43.382848      1529.3
-43.304741      2138.9
-43.226658      2207.8
-43.148599      2140.3
-43.070566      2663.1
-42.992556      2676.3
-42.914571      1468.5
-42.836611      2288.8
-42.758675      2264.1
-42.680764      2338.1
-42.602877       832.1
-42.525015      1555.8
-42.447178      1119.1
-42.369365      2596.2
-42.291576      1746.7
-42.213812      2021.3
-42.136073      2251.5
-42.058358      1859.8
-41.980668      1510.9
-41.903002      1094.1
-41.825361      1807.8
-41.747744      1544.4
-41.670152      1329.8
-41.592584      2360.7
-41.515041      1206.9
-41.437523      1616.6
-41.360029      2700.1
-41.282559      2324.2
-41.205114      2574.8
-41.127694      2675.8
-41.050298      2009.5
-40.972927      2068.7
-40.895580      1775.9
-40.818258      2182.8
-40.740960      2112.5
-40.663687      1598.6
-40.586438       592.9
-40.509214      1345.2
-40.432015      1084.9
-40.354840      1723.9
-40.277689      1044.4
-40.200564      2068.8
-40.123462      2083.3
-40.046385      2943.0
-39.969333      3143.5
-39.892306      2663.7
-39.815302      1037.6
-39.738324      2614.7
-39.661370      2008.8
-39.584440      2232.8
-39.507535      1291.4
-39.430655      2091.9
-39.353799      2825.8
-39.276967      1429.1
-39.200160      2154.9
-39.123378      2660.3
-39.046620      1257.2
-38.969887      2120.7
-38.893179      2122.0
-38.816494      2843.7
-38.739835      1735.6
-38.663200      2308.8
-38.586589      2056.3
-38.510003      2016.3
-38.433442      1934.2
-38.356905      2300.2
-38.280393      1982.8
-38.203905      1764.3
-38.127442      1812.9
-38.051003      1292.9
-37.974589      1700.2
-37.898199      1642.0
-37.821834      2109.1
-37.745493      1742.4
-37.669177      2136.5
-37.592886      2866.5
-37.516619      2214.8
-37.440377      2396.0
-37.364159      1888.8
-37.287965      2220.3
-37.211797      3285.6
-37.135652      2406.6
-37.059533      1598.1
-36.983438      1765.5
-36.907367      -113.6
-36.831321      1155.8
-36.755299      1098.5
-36.679302      1855.5
-36.603330       493.4
-36.527382      1564.6
-36.451459      1310.3
-36.375560      2057.9
-36.299686      1340.2
-36.223836      1235.4
-36.148011      1656.0
-36.072210      1395.1
-35.996434      1165.1
-35.920682      1279.7
-35.844955      2218.8
-35.769253      2430.4
-35.693575      1038.8
-35.617922      1713.4
-35.542293       455.3
-35.466688      1432.9
-35.391109      1065.6
-35.315553      2989.2
-35.240023      2204.0
-35.164517      2441.5
-35.089035      1818.5
-35.013578      2532.3
-34.938145      2094.8
-34.862737      2207.3
-34.787354      2284.2
-34.711995      2651.9
-34.636661      2058.7
-34.561351      1598.8
-34.486066      1866.4
-34.410805      2362.3
-34.335569      1484.3
-34.260357      1559.3
-34.185170      1011.1
-34.110007      1422.8
-34.034869      1434.7
-33.959756      2015.5
-33.884667      1537.9
-33.809602      2499.3
-33.734563      2948.9
-33.659547      3113.9
-33.584556      2256.7
-33.509590      2181.5
-33.434648      2381.8
-33.359731      2108.9
-33.284839      1225.2
-33.209971      2195.6
-33.135127      3168.9
-33.060308      4658.0
-32.985514      2459.0
-32.910744      2348.5
-32.835998      2189.8
-32.761278      3645.9
-32.686581      3131.6
-32.611910      2386.5
-32.537262      2371.2
-32.462640      2272.4
-32.388042      1427.0
-32.313468      2223.3
-32.238919      3344.8
-32.164394      2161.5
-32.089894      3387.9
-32.015419      2660.5
-31.940968      1630.3
-31.866542      1174.9
-31.792140       845.6
-31.717763      2470.0
-31.643410      2005.6
