# La4Ni3O8 Ni L2 edge RIXS
# T = 300 K
# RIXS resolution ~ 0.4 eV
# Horizontal scattering geometry, theta = 15 degrees, 2theta = 95 degrees
# SEXTANTS beamline, SOLEIL synchrotron
# Energy loss 	 Intensity
-4.58529e+01 -5.09100e+02
-4.57733e+01 -2.45100e+02
-4.56938e+01 -3.14100e+02
-4.56143e+01 -7.97800e+02
-4.55348e+01 -5.21300e+02
-4.54553e+01 -6.96500e+02
-4.53759e+01 -5.98100e+02
-4.52965e+01 -5.89200e+02
-4.52171e+01 -9.49400e+02
-4.51377e+01 -1.55060e+03
-4.50584e+01 -1.52150e+03
-4.49791e+01 -2.03450e+03
-4.48998e+01 -1.97390e+03
-4.48206e+01 -2.19770e+03
-4.47413e+01 -1.83390e+03
-4.46621e+01 -1.72050e+03
-4.45829e+01 -1.22540e+03
-4.45038e+01 -1.33260e+03
-4.44246e+01 -1.71370e+03
-4.43455e+01 -1.19200e+03
-4.42664e+01 -1.21460e+03
-4.41873e+01 -1.72360e+03
-4.41083e+01 -1.31520e+03
-4.40293e+01 -1.55240e+03
-4.39503e+01 -1.83760e+03
-4.38713e+01 -1.10210e+03
-4.37924e+01 -9.88300e+02
-4.37135e+01 -1.77690e+03
-4.36346e+01 -2.51580e+03
-4.35557e+01 -2.05720e+03
-4.34769e+01 -2.14060e+03
-4.33981e+01 -1.18020e+03
-4.33193e+01 -1.33040e+03
-4.32405e+01 -1.33880e+03
-4.31617e+01 -2.40740e+03
-4.30830e+01 -2.64230e+03
-4.30043e+01 -2.82140e+03
-4.29257e+01 -1.64860e+03
-4.28470e+01 -1.70770e+03
-4.27684e+01 -2.50820e+03
-4.26898e+01 -2.24390e+03
-4.26112e+01 -2.25510e+03
-4.25327e+01 -2.28260e+03
-4.24541e+01 -1.38800e+03
-4.23756e+01 -1.99470e+03
-4.22972e+01 -2.26920e+03
-4.22187e+01 -2.08790e+03
-4.21403e+01 -1.34710e+03
-4.20619e+01 -1.97630e+03
-4.19835e+01 -2.10640e+03
-4.19051e+01 -1.56440e+03
-4.18268e+01 -1.99890e+03
-4.17485e+01 -2.21090e+03
-4.16702e+01 -1.91420e+03
-4.15920e+01 -3.01110e+03
-4.15138e+01 -2.45920e+03
-4.14355e+01 -2.80600e+03
-4.13574e+01 -2.37640e+03
-4.12792e+01 -2.31880e+03
-4.12011e+01 -2.16090e+03
-4.11230e+01 -2.10740e+03
-4.10449e+01 -2.87860e+03
-4.09668e+01 -2.41980e+03
-4.08888e+01 -1.37920e+03
-4.08108e+01 -1.38860e+03
-4.07328e+01 -2.28060e+03
-4.06548e+01 -1.98960e+03
-4.05769e+01 -2.01750e+03
-4.04990e+01 -1.74690e+03
-4.04211e+01 -2.00910e+03
-4.03432e+01 -1.76190e+03
-4.02654e+01 -1.81170e+03
-4.01876e+01 -1.38210e+03
-4.01098e+01 -2.46590e+03
-4.00320e+01 -2.65760e+03
-3.99543e+01 -2.49190e+03
-3.98766e+01 -2.04760e+03
-3.97989e+01 -2.51370e+03
-3.97212e+01 -1.91430e+03
-3.96436e+01 -2.44080e+03
-3.95660e+01 -2.85660e+03
-3.94884e+01 -3.11030e+03
-3.94108e+01 -2.06040e+03
-3.93333e+01 -2.43680e+03
-3.92558e+01 -2.70680e+03
-3.91783e+01 -1.58410e+03
-3.91008e+01 -1.94280e+03
-3.90233e+01 -2.32050e+03
-3.89459e+01 -1.49230e+03
-3.88685e+01 -1.68640e+03
-3.87912e+01 -1.22500e+03
-3.87138e+01 -1.64270e+03
-3.86365e+01 -1.82480e+03
-3.85592e+01 -2.46530e+03
-3.84819e+01 -2.09400e+03
-3.84047e+01 -2.10880e+03
-3.83274e+01 -1.49610e+03
-3.82502e+01 -2.66390e+03
-3.81731e+01 -1.37090e+03
-3.80959e+01 -2.02220e+03
-3.80188e+01 -8.89200e+02
-3.79417e+01 -1.52250e+03
-3.78646e+01 -1.63120e+03
-3.77876e+01 -2.09690e+03
-3.77105e+01 -1.72590e+03
-3.76335e+01 -2.19420e+03
-3.75566e+01 -1.13300e+03
-3.74796e+01 -1.13810e+03
-3.74027e+01 -1.24850e+03
-3.73258e+01 -1.87350e+03
-3.72489e+01 -2.47380e+03
-3.71720e+01 -2.06410e+03
-3.70952e+01 -2.63820e+03
-3.70184e+01 -2.15480e+03
-3.69416e+01 -1.04670e+03
-3.68648e+01 -2.33670e+03
-3.67881e+01 -2.54990e+03
-3.67114e+01 -1.79970e+03
-3.66347e+01 -9.30600e+02
