# La4Ni3O10 Ni L3 edge RIXS
# Room temperature
# RIXS resolution ~ 0.4 eV
# Horizontal scattering geometry, theta = 15 degrees, 2theta = 95 degrees
# SEXTANTS beamline, SOLEIL synchrotron
# Energy loss 	 Intensity
 34.530623     14182.35
 34.579600     15286.50
 34.628553     15916.75
 34.677481     14322.90
 34.726384     14394.20
 34.775263     14104.30
 34.824117     13855.95
 34.872947     13883.30
 34.921752     13523.35
 34.970533     13863.25
 35.019289     13434.90
 35.068020     13895.05
 35.116728     14678.40
 35.165410     14971.85
 35.214068     14792.55
 35.262701     13598.50
 35.311310     12736.35
 35.359895     12724.50
 35.408454     13632.35
 35.456990     12445.20
 35.505500     13525.70
 35.553987     14660.80
 35.602448     14148.20
 35.650885     13599.15
 35.699298     15082.70
 35.747686     15488.65
 35.796049     14683.15
 35.844388     14321.95
 35.892703     13323.95
 35.940992     14653.50
 35.989258     14300.90
 36.037499     14207.10
 36.085715     13957.05
 36.133906     14293.60
 36.182074     14378.45
 36.230216     14521.50
 36.278334     13826.65
 36.326428     14437.45
 36.374497     13037.10
 36.422541     13654.05
 36.470561     13871.85
 36.518556     14420.30
 36.566527     15152.80
 36.614473     15713.55
 36.662395     14176.10
 36.710292     13939.25
 36.758165     14140.30
 36.806013     16233.60
 36.853837     17583.80
 36.901636     16086.80
 36.949410     15623.60
 36.997160     17069.30
 37.044885     15984.20
 37.092586     16685.05
 37.140263     16174.80
 37.187914     17110.20
 37.235542     15962.15
 37.283144     15033.55
 37.330722     15648.45
 37.378276     17619.20
 37.425805     17609.20
 37.473310     17337.95
 37.520790     16843.50
 37.568245     18415.05
 37.615676     19660.65
 37.663082     20215.20
 37.710464     19414.55
 37.757821     20174.55
 37.805154     20375.30
 37.852462     22177.70
 37.899746     22977.10
 37.947005     22474.40
 37.994240     21583.65
 38.041450     21937.95
 38.088635     20672.50
 38.135796     21229.80
 38.182932     22051.00
 38.230044     22611.40
 38.277132     24168.05
 38.324194     24419.15
 38.371233     24150.15
 38.418246     24608.10
 38.465235     24792.45
 38.512200     26138.05
 38.559140     28215.75
 38.606056     28565.50
 38.652947     26822.95
 38.699813     26522.35
 38.746655     25198.20
 38.793472     25888.15
 38.840265     26381.60
 38.887034     25480.25
 38.933777     25118.15
 38.980496     24785.00
 39.027191     25198.25
 39.073861     25059.50
 39.120507     24485.35
 39.167128     22539.65
 39.213724     22339.15
 39.260296     22351.00
 39.306844     22686.95
 39.353367     21136.15
 39.399865     20214.60
 39.446339     22395.85
 39.492788     21504.40
 39.539213     20203.35
 39.585613     19960.25
 39.631988     21099.30
 39.678339     21239.35
 39.724666     20331.10
 39.770968     19798.65
 39.817245     20229.95
 39.863498     19065.40
 39.909727     19444.70
 39.955931     19283.20
 40.002110     20139.25
 40.048265     20251.40
 40.094395     20489.80
 40.140500     19404.20
 40.186582     19188.40
 40.232638     19388.00
 40.278670     20259.45
 40.324678     18905.25
 40.370661     18179.35
 40.416619     19134.15
 40.462553     18709.60
 40.508462     18918.45
 40.554347     19409.25
 40.600207     20050.10
 40.646043     20235.80
 40.691854     18773.40
 40.737641     17839.45
 40.783403     18281.10
 40.829141     19563.85
 40.874854     20175.70
 40.920542     20549.30
 40.966206     20569.20
 41.011845     21155.40
 41.057460     19699.25
 41.103050     19099.95
 41.148616     20207.80
 41.194157     20412.60
 41.239674     20295.00
 41.285166     18892.70
 41.330634     20282.55
 41.376077     18658.95
 41.421495     18395.20
 41.466889     18947.20
 41.512259     20358.90
 41.557604     21167.90
 41.602924     21758.10
 41.648220     20933.20
 41.693491     20671.05
 41.738738     21332.80
 41.783960     20462.20
 41.829158     19435.50
 41.874331     19350.85
 41.919479     18137.90
 41.964603     17541.35
 42.009703     17944.05
 42.054778     18776.95
 42.099828     17616.60
 42.144854     17762.20
 42.189855     18386.40
 42.234832     18048.50
 42.279784     18845.30
 42.324712     20931.90
 42.369615     19078.70
 42.414494     17944.80
 42.459348     17082.45
 42.504177     16693.25
 42.548982     17921.10
 42.593763     17580.15
 42.638518     18023.55
 42.683250     19394.10
 42.727957     18210.00
 42.772639     17802.35
 42.817297     18083.85
 42.861930     18623.35
 42.906538     16833.75
 42.951123     16909.50
 42.995682     17845.25
 43.040217     17514.75
 43.084728     15993.90
 43.129214     16758.50
 43.173675     16653.70
 43.218112     15918.50
 43.262524     15725.00
 43.306912     16998.60
 43.351275     17987.90
 43.395614     18424.05
 43.439928     16915.90
 43.484218     15795.85
 43.528483     16072.40
 43.572723     15721.10
 43.616939     14717.65
 43.661131     14025.90
 43.705298     14162.35
 43.749440     16647.15
 43.793558     18493.65
 43.837651     18103.55
 43.881720     16538.90
 43.925764     16475.25
 43.969784     15684.30
 44.013779     15015.70
 44.057749     15386.35
 44.101695     15722.20
 44.145617     16824.35
 44.189514     17852.30
 44.233386     17758.85
 44.277234     17946.30
 44.321057     18326.20
 44.364856     19036.30
 44.408630     18145.35
 44.452380     17228.30
 44.496105     16958.65
 44.539806     16126.75
 44.583482     17022.90
 44.627133     16595.05
 44.670760     16886.70
 44.714363     17716.40
 44.757941     18702.75
 44.801494     18653.30
 44.845023     16795.20
 44.888527     17716.65
 44.932007     18616.20
 44.975462     18669.45
 45.018893     18074.80
 45.062299     16142.30
 45.105681     16643.15
 45.149038     17180.90
 45.192370     17837.05
 45.235678     17697.85
 45.278962     18854.35
 45.322220     19489.20
 45.365455     19253.00
 45.408665     17974.40
 45.451850     17571.80
 45.495010     18137.05
 45.538147     18048.30
 45.581258     16455.75
 45.624345     18801.20
 45.667408     19079.95
 45.710446     19034.00
 45.753459     18663.75
 45.796448     17937.25
 45.839413     18764.05
 45.882353     18112.95
 45.925268     17701.85
 45.968159     18574.65
 46.011025     19142.10
 46.053866     19553.90
 46.096684     18939.55
 46.139476     17012.70
 46.182244     17123.30
 46.224988     17328.40
 46.267707     17327.00
 46.310401     17085.15
 46.353071     17039.45
 46.395716     17171.30
 46.438337     17467.75
 46.480933     16839.45
 46.523505     15759.55
 46.566052     15017.50
 46.608575     15151.70
 46.651073     16189.30
 46.693547     16527.85
 46.735996     16340.55
 46.778420     15710.15
 46.820820     15288.00
 46.863195     15149.45
 46.905546     14639.95
 46.947873     14368.75
 46.990174     14228.10
 47.032452     14463.10
 47.074704     13917.70
 47.116932     14119.40
 47.159136     13277.70
 47.201315     12633.10
 47.243469     12451.20
 47.285599     13150.20
 47.327705     12831.60
 47.369786     12997.85
 47.411842     12300.45
 47.453874     12480.35
 47.495881     12245.55
 47.537864     12573.40
 47.579822     12021.45
 47.621756     11707.10
 47.663665     12663.55
 47.705549     12702.05
 47.747409     11959.60
 47.789245     11916.70
 47.831056     10979.15
 47.872842     10878.10
 47.914604     10131.80
 47.956341     10253.90
 47.998054      9944.65
 48.039742     11126.85
 48.081406     10929.60
 48.123045     11493.80
 48.164660     10915.95
 48.206250     10223.30
 48.247815     10103.25
 48.289356     11010.00
 48.330873     12139.10
 48.372365     12565.80
 48.413832     11146.60
 48.455275      9565.30
 48.496693      8885.85
 48.538087      9466.05
 48.579456     10306.55
 48.620801      9875.25
 48.662121      9765.80
 48.703417      9755.15
 48.744688      9911.25
 48.785934     10098.45
 48.827156     10241.55
 48.868353     10277.30
 48.909526      9906.50
 48.950675      9086.25
 48.991798      9055.65
 49.032898      8157.45
 49.073972      8565.95
 49.115022      9719.30
 49.156048      9482.05
 49.197049      9489.40
 49.238026     10360.00
 49.278978      9684.05
 49.319905      9607.35
 49.360808      9936.95
 49.401686      9839.40
 49.442540      8907.60
 49.483369      8437.95
 49.524174      8458.95
 49.564954      7958.10
 49.605710      8982.30
 49.646441      9426.80
 49.687148      9542.60
 49.727830      8796.55
 49.768487      9075.35
 49.809120      9844.90
 49.849729     10868.30
 49.890313      9861.65
 49.930872      9849.65
 49.971407      9889.85
 50.011917      9737.90
 50.052403     10841.75
 50.092864     10388.10
 50.133300     10036.30
 50.173713      9736.15
 50.214100      9649.80
 50.254463      9057.50
 50.294802      8486.25
 50.335115      9922.40
 50.375405      9367.70
 50.415670     10088.90
 50.455910      9796.95
 50.496126      9806.90
 50.536317     10130.05
 50.576484     11573.15
 50.616626     10964.45
 50.656743      9599.85
 50.696836      9412.65
 50.736905     10949.15
 50.776949     10244.00
 50.816968      8229.05
 50.856963      9302.35
 50.896933     11154.70
 50.936879     10736.35
 50.976801     10633.55
 51.016697     10708.20
 51.056569     10981.90
 51.096417     10675.45
 51.136240     10192.20
 51.176039     10421.60
 51.215813     10706.00
 51.255562     10561.60
 51.295287     10754.10
 51.334987     11193.75
 51.374663     10485.65
 51.414315      9826.10
 51.453941     10258.10
 51.493544      9228.35
 51.533121      8790.20
 51.572674      9026.40
 51.612203      9903.50
 51.651707      9876.25
 51.691187      9145.00
 51.730642      9325.70
 51.770072      9678.15
 51.809478      9767.10
 51.848859      9271.40
 51.888216      8909.40
 51.927548      9205.05
 51.966856     10379.25
 52.006139      9446.65
 52.045398      9348.55
 52.084632      9251.10
 52.123841      8479.70
 52.163026      7924.05
 52.202187      9340.70
 52.241323      9222.05
 52.280434      8327.25
 52.319521      8448.80
 52.358583      8627.40
 52.397621      8621.70
 52.436634      9653.15
 52.475623     10171.80
 52.514587     10263.00
 52.553527     10515.45
 52.592442     10169.20
 52.631332      8856.40
 52.670198      8769.30
 52.709040      8808.15
 52.747857      9721.65
 52.786649      9645.40
 52.825417      9708.45
 52.864160     10037.55
 52.902879      9869.55
 52.941573      8873.55
 52.980243      9655.05
 53.018888      9969.65
 53.057508      9922.95
 53.096105      9447.90
 53.134676      9397.65
 53.173223     10014.75
 53.211745     10085.45
 53.250243      9504.55
 53.288717      9418.40
 53.327165      9264.60
 53.365590      8974.80
 53.403989      9107.55
 53.442364      8942.20
 53.480715      9356.15
 53.519041      9635.30
 53.557343      9252.85
 53.595620     10235.10
 53.633872     10325.25
 53.672100      9954.55
 53.710303      9534.05
 53.748482     10056.20
 53.786636      8920.15
 53.824766      8673.90
 53.862871      9293.30
 53.900952      9343.45
 53.939008      9081.20
 53.977040      9660.80
 54.015047      8656.25
 54.053029      8782.75
 54.090987      8370.05
 54.128921      8917.65
 54.166829      8667.10
 54.204714      9359.90
 54.242574      8828.35
 54.280409      8871.50
 54.318220     10287.95
 54.356006     10107.10
 54.393767      9639.45
 54.431504     10102.25
 54.469217     10063.65
 54.506905      9600.25
 54.544568      9244.40
 54.582207      9341.20
 54.619822      9062.70
 54.657412      8489.85
 54.694977      9352.05
 54.732518      9133.75
 54.770034      9413.70
 54.807525      9472.55
 54.844993      8694.80
 54.882435      8687.40
 54.919853      8657.60
 54.957247      8141.45
 54.994616      8271.85
 55.031960      8626.55
 55.069280      9831.00
 55.106575      9523.60
 55.143846      8932.65
 55.181092      8085.55
 55.218314      9205.15
 55.255511      9137.95
 55.292684      8886.35
 55.329832      9760.80
 55.366955     10263.60
 55.404055      9006.45
 55.441129      8469.90
 55.478179      8759.50
 55.515204      7936.90
 55.552205      7541.65
 55.589181      8328.10
 55.626133      8878.40
 55.663060      7820.80
 55.699963      7211.85
 55.736841      7781.30
 55.773695      8900.40
 55.810524      9589.95
 55.847328      7894.60
 55.884108      8587.60
 55.920864      8588.80
 55.957595      7251.45
 55.994301      7437.25
 56.030983      7466.65
 56.067640      8220.75
 56.104273      7965.05
 56.140881      8211.00
 56.177465      8595.20
 56.214024      9015.95
 56.250558      9115.35
 56.287068      9156.35
 56.323554      8663.15
 56.360015      7840.50
 56.396451      7713.60
 56.432863      8403.15
 56.469250      8192.55
 56.505613      7912.10
 56.541951      7937.85
 56.578265      7879.25
 56.614554      7624.80
 56.650819      8507.90
 56.687059      7796.20
 56.723274      7196.55
 56.759465      7420.00
 56.795632      7489.55
 56.831774      7233.45
 56.867891      6768.75
 56.903984      6755.35
 56.940052      7400.30
 56.976096      7322.15
 57.012115      8108.70
 57.048110      9024.10
 57.084080      8031.85
 57.120025      7341.40
 57.155946      7649.45
 57.191843      8525.55
 57.227715      8242.95
 57.263562      7764.80
 57.299385      7473.65
 57.335183      8329.35
 57.370957      8269.55
 57.406706      7368.45
 57.442431      8334.75
 57.478131      8802.60
 57.513807     10018.45
 57.549458      9137.05
 57.585084      8659.40
 57.620686      8097.90
 57.656264      7319.45
 57.691817      7133.80
 57.727345      8523.40
 57.762849      8516.80
 57.798328      8136.65
 57.833783      7358.80
 57.869213      7944.05
 57.904619      9614.65
 57.940000      9313.45
 57.975356      7778.60
 58.010688      7876.85
 58.045996      8976.50
 58.081279      8924.00
 58.116537      8777.55
 58.151771      8786.90
 58.186980      8948.45
 58.222165      9005.55
 58.257325      8750.90
 58.292461      8374.30
 58.327572      9210.00
 58.362659      8690.35
 58.397721      9934.65
 58.432759      9592.55
 58.467772     10432.30
 58.502760      9408.60
 58.537724      9284.70
 58.572663      9230.90
 58.607578     10647.30
 58.642468     10190.50
 58.677334      9984.55
 58.712175     10573.60
 58.746992     11865.30
 58.781784     11587.55
 58.816552     11077.65
 58.851295     11537.75
 58.886013     13324.70
 58.920707     12854.25
 58.955377     11801.95
 58.990022     12804.85
 59.024642     13321.80
 59.059238     12500.40
 59.093809     12574.55
 59.128356     12714.85
 59.162878     12307.75
 59.197375     14678.10
 59.231849     14965.65
 59.266297     13329.70
 59.300721     12401.30
 59.335121     12309.20
 59.369495     15076.40
 59.403846     15249.85
 59.438172     15146.60
 59.472473     15146.70
 59.506750     13939.00
 59.541002     15234.85
 59.575230     15992.80
 59.609433     14568.25
 59.643611     14545.90
 59.677765     15004.90
 59.711895     14628.25
 59.746000     14426.20
 59.780080     14708.55
 59.814136     15425.85
 59.848168     15406.70
 59.882174     14217.80
 59.916157     13651.55
 59.950114     13840.35
 59.984047     14168.80
 60.017956     14425.00
 60.051840     14514.10
 60.085700     13609.90
 60.119535     13404.60
 60.153345     13088.65
 60.187131     11918.60
 60.220893     11402.30
 60.254629     12632.90
 60.288342     12465.85
 60.322029     13247.35
 60.355693     13013.90
 60.389331     11079.50
 60.422946     10346.95
 60.456535     10231.30
 60.490100     10166.55
 60.523641     10043.90
 60.557157      9714.10
 60.590648     10005.10
 60.624115     10703.35
 60.657557     11231.95
 60.690975     11366.45
 60.724368     10030.50
 60.757737      9132.80
 60.791081      8507.35
 60.824401      8704.55
 60.857696      9064.40
 60.890967      9207.65
 60.924213      8889.40
 60.957434      8174.90
 60.990631      7925.70
 61.023804      8624.30
 61.056951      8083.75
 61.090075      8751.15
 61.123173      8980.30
 61.156248      9352.10
 61.189297      9130.40
 61.222323      8596.60
 61.255323      8221.70
 61.288299      7558.40
 61.321251      8087.85
 61.354178      7649.80
 61.387080      6787.85
 61.419958      7280.40
 61.452811      7376.40
 61.485640      6619.00
 61.518445      6658.40
 61.551224      6792.05
 61.583979      7294.60
 61.616710      6911.95
 61.649416      7256.35
 61.682098      6170.70
 61.714755      7035.70
 61.747387      6515.15
 61.779995      6396.40
 61.812579      6355.55
 61.845138      6226.40
 61.877672      6424.05
 61.910182      6918.65
 61.942667      6269.50
 61.975128      6113.60
 62.007564      5922.50
 62.039975      5736.05
 62.072362      5153.20
 62.104725      5277.05
 62.137063      5535.50
 62.169376      6406.65
 62.201665      6440.00
 62.233930      5546.25
 62.266169      4802.35
 62.298385      5745.30
 62.330576      6096.95
 62.362742      4893.30
 62.394883      5058.10
 62.427001      5239.80
 62.459093      5853.25
 62.491161      5580.00
 62.523205      5455.75
 62.555224      5759.10
 62.587218      7498.60
 62.619188      7312.05
 62.651133      6452.90
 62.683054      5282.15
 62.714950      5058.40
 62.746822      4729.45
 62.778669      5188.65
 62.810492      5577.90
 62.842290      5738.70
 62.874063      4767.15
 62.905812      4234.15
 62.937537      4776.95
 62.969237      4282.70
 63.000912      5569.95
 63.032563      5872.10
 63.064189      5699.25
 63.095791      6225.70
 63.127368      5803.70
 63.158921      6118.05
 63.190449      7274.40
 63.221953      6865.10
 63.253432      6039.75
 63.284886      5825.30
 63.316316      5984.40
 63.347722      6142.25
 63.379102      5619.15
 63.410459      5818.20
 63.441791      5622.05
 63.473098      5784.35
 63.504381      5251.60
 63.535639      5745.25
 63.566872      5796.50
 63.598081      5564.55
 63.629266      5128.60
 63.660426      4785.10
 63.691561      5191.50
 63.722672      5825.60
 63.753759      6189.95
 63.784821      5917.90
 63.815858      4572.90
 63.846871      5171.60
 63.877859      5704.75
 63.908823      5103.35
 63.939762      5007.50
 63.970676      5982.85
 64.001566      6740.95
 64.032432      6645.90
 64.063273      6471.70
 64.094089      6470.15
 64.124881      5759.30
 64.155649      6340.50
 64.186391      6463.30
 64.217110      5466.05
 64.247803      4777.25
 64.278473      4651.55
 64.309117      5118.65
 64.339737      5035.00
 64.370333      5009.65
 64.400904      4814.35
 64.431450      5522.85
 64.461972      7011.35
 64.492470      5444.00
 64.522943      5254.15
 64.553391      4925.50
 64.583815      4528.60
 64.614214      3907.70
 64.644589      4481.75
 64.674939      5053.65
 64.705264      5673.95
 64.735565      6068.20
 64.765842      5257.90
 64.796094      5540.05
 64.826321      5390.65
 64.856524      4839.95
 64.886703      4754.95
 64.916856      5731.55
 64.946986      6069.05
 64.977090      5941.05
 65.007171      6374.50
 65.037226      6109.00
 65.067257      5780.45
 65.097264      5503.25
 65.127246      5661.50
 65.157203      6415.55
 65.187136      5539.95
 65.217045      5461.70
 65.246929      5298.25
 65.276788      5611.90
 65.306623      6066.00
 65.336433      6046.50
 65.366219      5004.95
 65.395980      4269.25
 65.425716      4903.60
 65.455429      5512.70
 65.485116      5814.30
 65.514779      5767.10
 65.544417      6128.85
 65.574031      6102.20
 65.603621      5394.00
 65.633186      4958.40
 65.662726      5410.10
 65.692242      5534.20
 65.721733      5264.95
 65.751199      4950.65
 65.780642      4794.10
 65.810059      5188.00
 65.839452      5057.90
 65.868821      5431.65
 65.898165      5242.15
 65.927484      4973.10
 65.956779      4926.45
 65.986049      4801.80
 66.015295      3636.35
 66.044516      3371.00
 66.073713      3263.85
 66.102885      2890.45
 66.132033      2156.50
 66.161156      1464.95
 66.190254       972.90
